"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted"
"400","RT @rssurjewala: Critical question: Was PayTM informed about #Demonetization edict by PM? It's clearly fishy and requires full disclosure &amp;…",FALSE,0,NA,"2016-11-23 17:11:20",FALSE,NA,"801473218120970244",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rajnikanttiwa10",331,TRUE,FALSE
"401","Today I saw 200 black money hoarders out of 125 crore
standing in ques outside Parliament against
#Demonetization https://t.co/CYLkZI3ie8",FALSE,3,NA,"2016-11-23 17:11:14",FALSE,NA,"801473192929988608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","r_raghuraj",2,FALSE,FALSE
"402","Congress, a party which did nothing effective to stop farmer's suicide in Maha under it's watch, now cries over #demonetization deaths.",FALSE,3,NA,"2016-11-23 17:10:32",FALSE,NA,"801473016613875712",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RuhiRizvi",2,FALSE,FALSE
"403","#Demonetization  Can we use Mobile to Mobile cash transfer as a mode of payment to ease cash crunch",FALSE,0,NA,"2016-11-23 17:10:22",FALSE,NA,"801472973349781504",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kamkkp",0,FALSE,FALSE
"404","RT @ModiBharosa: Putting Nation over Party Politics #nitishkumar supports PM @narendramodi on #Demonetization https://t.co/UodwXdPMmG",FALSE,0,NA,"2016-11-23 17:10:07",FALSE,NA,"801472910179319808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chauhananil23",275,TRUE,FALSE
"405","RT @DrGPradhan: 8

This tweet of @minimathur BIBI explains why she is having a prob with #demonetization ..In first part she says she can't…",FALSE,0,NA,"2016-11-23 17:09:49",FALSE,NA,"801472836984446976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sam4delhi",76,TRUE,FALSE
"406","RT @DrKumarVishwas: And the Oscar goes to ""Mr.<U+092D><U+093E><U+0935><U+0941><U+0915>"" <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+00A5><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>#demonetization https://t.co/ObQrhlNSL6",FALSE,0,NA,"2016-11-23 17:09:47",FALSE,NA,"801472829585838080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dineshhagrawal",954,TRUE,FALSE
"407","RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists have…",FALSE,0,NA,"2016-11-23 17:09:26",FALSE,NA,"801472741622751233",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","g_ashish",637,TRUE,FALSE
"408","RT @BaradaDs: Oppositions demand strike #<U+0906><U+092A>_<U+092A><U+093E><U+0917><U+0932>_<U+0939><U+0948><U+0902> 
#DeMonetization",FALSE,0,NA,"2016-11-23 17:09:01",FALSE,NA,"801472634550513664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BaradaDs",2,TRUE,FALSE
"409","RT @Hemant_80: Did you vote on #Demonetization on Modi survey app?",FALSE,0,NA,"2016-11-23 17:08:51",FALSE,NA,"801472594436296705",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","imaaansari",66,TRUE,FALSE
"410","RT @PIB_India: Watch briefing on #Demonetization by DEA Secy @DasShaktikanta this morning here:
https://t.co/TDj2A6uO5u",FALSE,0,NA,"2016-11-23 17:08:36",FALSE,NA,"801472529885962245",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","0786Sartaj",105,TRUE,FALSE
"411","RT @Hemant_80: Did you vote on #Demonetization on Modi survey app?",FALSE,0,NA,"2016-11-23 17:08:32",FALSE,NA,"801472513167409152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","g_101010",66,TRUE,FALSE
"412","RT @abhic_1983: @SitaramYechury Continue with your rants against #demonetization 
People of Bengal has answered you. LOL Salaam. https://t.…",FALSE,0,NA,"2016-11-23 17:08:29",FALSE,NA,"801472502098788353",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shailendra26051",19,TRUE,FALSE
"413","RT Hemant_80: Did you vote on #Demonetization on Modi survey app?",FALSE,0,NA,"2016-11-23 17:08:27",FALSE,NA,"801472493030612994",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","MrunalMathuria",0,FALSE,FALSE
"414","really want to know who goofed up the atm calibrations bit of the plann..#demonetization.",FALSE,0,NA,"2016-11-23 17:07:48",FALSE,NA,"801472327896567809",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shrootz",0,FALSE,FALSE
"415","RT @DrGPradhan: 8

This tweet of @minimathur BIBI explains why she is having a prob with #demonetization ..In first part she says she can't…",FALSE,0,NA,"2016-11-23 17:07:44",FALSE,NA,"801472311845011457",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","deb_india",76,TRUE,FALSE
"416","Delete! Pathetic PM who conducts false poll and self praises himself. #demonetization #BogusPoll… https://t.co/9CgeoDBFNz",FALSE,0,NA,"2016-11-23 17:07:43",TRUE,NA,"801472308120432641",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","embracetheart",1,FALSE,FALSE
"417","RT @NaIna0806: https://t.co/H1ON9xKwtv
Hell yeah #Demonetization has broken all class barriers rich poor  everyone is equal !",FALSE,0,NA,"2016-11-23 17:07:42",FALSE,NA,"801472304672899072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ParthPa07241800",19,TRUE,FALSE
"418","RT @Atheist_Krishna: BEFORE and AFTER Gandhi ji heard they are standing there against #Demonetization
. https://t.co/9NheK63TPg",FALSE,0,NA,"2016-11-23 17:07:13",FALSE,NA,"801472180248858625",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dhruvalp3",95,TRUE,FALSE
"419","RT @DrGPradhan: 8

This tweet of @minimathur BIBI explains why she is having a prob with #demonetization ..In first part she says she can't…",FALSE,0,NA,"2016-11-23 17:06:57",FALSE,NA,"801472115987750912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","neelamrr1974",76,TRUE,FALSE
"420","RT @Joydeep_911: Calling all Nationalists to join...
Walk for #CorruptionFreeIndia and spread the benefits of #Demonetization among the mas…",FALSE,0,NA,"2016-11-23 17:06:44",FALSE,NA,"801472059809419264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zGovinda",112,TRUE,FALSE
"421","RT @centerofright: #DeMonetization - Some thoughts - 2 weeks over after that 8.00 PM speech. Lines hv reduced at banks for exchange. ATMs h…",FALSE,0,NA,"2016-11-23 17:06:29",FALSE,NA,"801471996253061121",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YatikY",36,TRUE,FALSE
"422","RT @Joydeep_911: Calling all Nationalists to join...
Walk for #CorruptionFreeIndia and spread the benefits of #Demonetization among the mas…",FALSE,0,NA,"2016-11-23 17:06:25",FALSE,NA,"801471981862481920",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","siddhartha_gab",112,TRUE,FALSE
"423","RT @Hemant_80: Did you vote on #Demonetization on Modi survey app?",FALSE,0,NA,"2016-11-23 17:06:20",FALSE,NA,"801471960144367616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mjdoshi",66,TRUE,FALSE
"424","RT @dnaAfterHrs: Watch: Somebody made a spoof video on #demonetization with #AeDilHaiMushkil trailer and it's hilarious https://t.co/oRYBrW…",FALSE,0,NA,"2016-11-23 17:06:14",FALSE,NA,"801471935460712448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shariar_r",4,TRUE,FALSE
"425","RT @Hemant_80: Did you vote on #Demonetization on Modi survey app?",FALSE,0,NA,"2016-11-23 17:06:14",FALSE,NA,"801471934143729664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fazlurchoudhary",66,TRUE,FALSE
"426","RT @justtneeraj: Thousands of farmers took out a protest rally in Surat against #demonetization.
<U+0915><U+0939><U+0940><U+0902> <U+092F><U+0947> <U+092D><U+093E><U+0921><U+093C><U+0947> <U+0915><U+0947> <U+0924><U+094B> <U+0928><U+0939><U+0940><U+0902>!
#AcheDin https:/…",FALSE,0,NA,"2016-11-23 17:05:51",FALSE,NA,"801471840107560961",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Shajahanckl",187,TRUE,FALSE
"427","RT @ItzCash: @suryanavin  on how the current wave of #Demonetization is the apt way towards digitization of the Indian economy. 
https://t.…",FALSE,0,NA,"2016-11-23 17:05:48",FALSE,NA,"801471825783955457",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gauravchugh0415",1,TRUE,FALSE
"428","RT @ItzCash: @suryanavin MD ItzCash , was live on ET talking about the impact of #Demonetization towards digitization in India.
https://t.c…",FALSE,0,NA,"2016-11-23 17:05:23",FALSE,NA,"801471721270345728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gauravchugh0415",5,TRUE,FALSE
"429","'Thank You For Historic Participation,' Says PM Modi On Notes Ban Feedback https://t.co/wKTlB9C11B - 
Massive support to #Demonetization!!!",FALSE,0,NA,"2016-11-23 17:05:16",FALSE,NA,"801471693403394048",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nknairvm",0,FALSE,FALSE
"430","RT @DrGPradhan: 8

This tweet of @minimathur BIBI explains why she is having a prob with #demonetization ..In first part she says she can't…",FALSE,0,NA,"2016-11-23 17:05:09",FALSE,NA,"801471661983854592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Singh_raajan",76,TRUE,FALSE
"431","#Demonetization side-effect: 
 WTF Philosophers
 (Whatsapp, Facebook, Twitter)",FALSE,0,NA,"2016-11-23 17:04:38",FALSE,NA,"801471533143076864",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ShajeeSays",0,FALSE,FALSE
"432","""Quizzer"" @quizderek on #DeMonetization @thenewshour says polls ansrd on #Saradha n dont quote martyrs forgetting #GhulamNabiAzad n #Bypolls",FALSE,0,NA,"2016-11-23 17:04:15",FALSE,NA,"801471435474542593",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SiddharthRoy25",0,FALSE,FALSE
"433","RT @DrKumarVishwas: And the Oscar goes to ""Mr.<U+092D><U+093E><U+0935><U+0941><U+0915>"" <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+00A5><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>#demonetization https://t.co/ObQrhlNSL6",FALSE,0,NA,"2016-11-23 17:04:10",FALSE,NA,"801471412498300932",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","diwakar1245",954,TRUE,FALSE
"434","#Demonetization will be due from a thousand cuts - each loophole that legalizes the old currency. This is 1 of them… https://t.co/smM9g2sP71",FALSE,1,NA,"2016-11-23 17:04:03",TRUE,NA,"801471385646219264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BluPlaneter",0,FALSE,FALSE
"435","RT @DrGPradhan: 8

This tweet of @minimathur BIBI explains why she is having a prob with #demonetization ..In first part she says she can't…",FALSE,0,NA,"2016-11-23 17:03:56",FALSE,NA,"801471356076429312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rajendra_hash",76,TRUE,FALSE
"436","till 2014 it was people Vs corrupt @INCIndia led UPA etc;now after #demonetization it is people Vs tax terrorist Govt of @narendramodi",FALSE,0,NA,"2016-11-23 17:03:42",FALSE,NA,"801471296877903872",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","everG3",0,FALSE,FALSE
"437","RT @Dipankar_cpiml: The Modi app on #DeMonetization proves once again that the govt is totally indifferent to the mounting misery and hards…",FALSE,0,NA,"2016-11-23 17:03:26",FALSE,NA,"801471230662574080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vanligmannn",45,TRUE,FALSE
"438","RT @Atheist_Krishna: BEFORE and AFTER Gandhi ji heard they are standing there against #Demonetization
. https://t.co/9NheK63TPg",FALSE,0,NA,"2016-11-23 17:03:13",FALSE,NA,"801471173552787456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anando_dutta",95,TRUE,FALSE
"439","EXCLUSIVE: Inside Paytm, the first 24 hours after #demonetization https://t.co/MGg8yfaEaw via @bi_india",FALSE,0,NA,"2016-11-23 17:03:05",FALSE,NA,"801471143437746176",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dyxyt",0,FALSE,FALSE
"440","RT @pGurus1: #Demonetization move of Modi; Who is supporting it, who is opposing it and why? A complete coverage of all parties - https://t…",FALSE,0,NA,"2016-11-23 17:03:05",FALSE,NA,"801471141550301185",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UDHAYSHANKARTR",19,TRUE,FALSE
"441","RT @kanimozhi: Ts is exactly what Pappu &amp; opposition has done to themselves by opposing #Demonetization Now none can stop Modi bandwagon ti…",FALSE,0,NA,"2016-11-23 17:02:57",FALSE,NA,"801471108977344512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vamsi_4u",41,TRUE,FALSE
"442","RT @Atheist_Krishna: BEFORE and AFTER Gandhi ji heard they are standing there against #Demonetization
. https://t.co/9NheK63TPg",FALSE,0,NA,"2016-11-23 17:02:40",FALSE,NA,"801471038907367424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","virajjk",95,TRUE,FALSE
"443","RT @MBQasmi: This is a simple survey at my Facebook page. This too shows mood of the nation on #demonetization Modi has asked wrong questio…",FALSE,0,NA,"2016-11-23 17:01:48",FALSE,NA,"801470818941186049",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","embracetheart",1,TRUE,FALSE
"444","RT @Atheist_Krishna: BEFORE and AFTER Gandhi ji heard they are standing there against #Demonetization
. https://t.co/9NheK63TPg",FALSE,0,NA,"2016-11-23 17:01:47",FALSE,NA,"801470812691820548",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ranga_swamy",95,TRUE,FALSE
"445","RT @anechidna: nov 28 - work 1 hr,  stand in queue for 8 hr.  #IAmWithModi  #demonization #tughlakmodi #demonetization",FALSE,0,NA,"2016-11-23 17:01:39",FALSE,NA,"801470780269797376",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","prayag",1,TRUE,FALSE
"446","RT @siri_notsiri: Spoke about #demonetization in #India and its impact on #women with @MarcoWerman @pritheworld  https://t.co/EYJfem34nO",FALSE,0,NA,"2016-11-23 17:01:01",FALSE,NA,"801470622672920576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","embracetheart",1,TRUE,FALSE
"447","RT @MahikaInfra: Must Vote

After 9days of #demonetization Only 4-5Lakhs cr returned to Bank out of 14.5 Lakhs cr 

Kahan gaya 10 Lakhs Cr…",FALSE,0,NA,"2016-11-23 17:01:00",FALSE,NA,"801470616817831940",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","preetranjansama",104,TRUE,FALSE
"448","RT @MahikaInfra: Must Vote

After 9days of #demonetization Only 4-5Lakhs cr returned to Bank out of 14.5 Lakhs cr 

Kahan gaya 10 Lakhs Cr…",FALSE,0,NA,"2016-11-23 17:00:52",FALSE,NA,"801470584831885313",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","sachinahirrao1",104,TRUE,FALSE
"449","Why some bullshits are trying g to be spokesperson of public on #Demonetization.Let them decide.",FALSE,0,NA,"2016-11-23 17:00:13",FALSE,NA,"801470422415908865",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","digitalKapil_",0,FALSE,FALSE
"450","RT @Punitspeaks: Survey result so far by @PMOIndia on #Demonetization. 5 lakh response in 24 hrs. 90% supports note ban. #MeraDeshBadalRaha…",FALSE,0,NA,"2016-11-23 17:00:07",FALSE,NA,"801470395920453632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vamsi_4u",30,TRUE,FALSE
"451","RT @rajeev_mp: Today again #demonetization debate in Parlmnt stalled due to disruption ! <ed><U+00A0><U+00BD><ed><U+00B9><U+0084> i dont undrstnd why oppstn wants to stall its ow…",FALSE,0,NA,"2016-11-23 16:59:59",FALSE,NA,"801470363041402881",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gsramum",471,TRUE,FALSE
"452","nov 28 - work 1 hr,  stand in queue for 8 hr.  #IAmWithModi  #demonization #tughlakmodi #demonetization",FALSE,0,NA,"2016-11-23 16:59:57",FALSE,NA,"801470353746726917",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anechidna",1,FALSE,FALSE
"453","RT @DrGPradhan: 8

This tweet of @minimathur BIBI explains why she is having a prob with #demonetization ..In first part she says she can't…",FALSE,0,NA,"2016-11-23 16:59:40",FALSE,NA,"801470281684426753",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KPiiyush",76,TRUE,FALSE
"454","RT @RealHistoryPic: Can't say anything about Productivity but Creativity has increased after #Demonetization.(2016) https://t.co/0fMh3UMbVq",FALSE,0,NA,"2016-11-23 16:59:31",FALSE,NA,"801470243000332288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","meghnashrimali",1158,TRUE,FALSE
